device_id,phone_brand,device_model
2168906191194661482,OPPO,A31
-2862703197183075502,Xiaomi,Xiaomi 4C
-7585589163043491919,Samsung,Galaxy Note 3
6854481834212834657,Samsung,Galaxy Note 3
-7075715591447938224,Meizu,MX5
6849722846171575699,Xiaomi,Redmi Note2
6823852033423393190,Meizu,Charm Blue Metal
-927265069841216419,Coolpad,F2
-4319359762654544401,Leeco,Super mobile phone 1S
4436631656550760283,Xiaomi,Xiaomi Note
-6708810825991488260,Huawei,Mate 7
8827773441832288145,Samsung,Galaxy S4
1443827736906030537,Samsung,Galaxy Note 3
4696324840870142670,Xiaomi,Xiaomi Note
-1884405437352382693,Xiaomi,Note top version
507324986593831963,Huawei,Honor 6
-2090712739578545768,Xiaomi,Redmi 2
-4184136408325294366,Samsung,Galaxy Note 2
-4066331072272929929,Haier,L700T
6555828806634868448,Samsung,Galaxy Note 2
870129961119339754,Xiaomi,Xiaomi Note
-2681574002656330969,Xiaomi,Redmi 2A
6287484350967231599,Samsung,Galaxy A5
-5881068712521819568,Huawei,Honor 6
-6613678738640312317,Samsung,Galaxy A7
1973271966574718365,Huawei,Honor 6 Plus
6521697031229025719,Xiaomi,F103S
-8065377313175603905,Coolpad,5951
5841629879834737452,Cooler,H1
-8657953338844469128,Samsung,A820
3049025869711388385,Meizu,Charm Blue Note 2
-5604495285163491991,OPPO,R7S
-6455663014193846485,Xiaomi,Redmi Note2
2663269343476696062,Huawei,Ascend P8
-14105415011831709,Samsung,G7200
7204876252521658312,Huawei,Honor 6
-2026216417578608139,OPPO,Find 7
5374353753405302214,OPPO,R831T
-1496354896607560502,Samsung,Galaxy Mega 2
-8114512684649636353,Huawei,Honor U8860
8259287871071015114,Newman,Buttons
-9220329415676028483,Huawei,Honor 7i
6261900729835972204,Samsung,Galaxy S4
-6032383785882294470,Meizu,MX4 Pro
-525881051018442268,Xiaomi,Mi 2
-3050561678951841061,waveguide,LT01
-3769304558211721968,Leeco,Super mobile phone 1
-1016061600547378965,vivo,Y11
7972713665384905246,Samsung,Galaxy Win
-3522956814586117664,Xiaomi,Redmi 1s
1656935961968903652,Samsung,Galaxy S6
-366723647761662479,Cool,Youth version
-7039966667079614378,OPPO,Find 5
1647203199061659015,Beautiful map,2
4546404614610892277,Huawei,G610S
-2476776422999032109,vivo,Y17T
-6018955683292149022,Xiaomi,Mi 3
6371545876981846148,Leeco,Super mobile phone 1S
7917108487416320268,Samsung,Galaxy S5
8435078261389441578,Huawei,Honor Play 4C
-4782559085717764295,Samsung,Galaxy S2
5806195678163617252,Meizu,Charm Blue 2
8046659641337132360,Huawei,Mate 7
-7599413770008200483,Huawei,Y635
7512699476912073095,Huawei,Honor Play Tablet T1
3536504798521881339,One plus,One
7860980889132331695,vivo,X5V
-1733117552016656215,vivo,Xperia neo
-7700694289953571769,Xiaomi,Mi 4
6008741943209972580,Samsung,Galaxy Trend Duos 2
2203394907874796686,Xiaomi,Mi 4
5368902354233758163,Huawei,Honor X2
5495249163992476507,Huawei,G7 Plus
-518792476757074260,Huawei,Honor Play 4C
-2318478566232647801,vivo,Y13L
4833445451549637058,Samsung,Galaxy Core Prime
9220814716773471568,Huawei,Honor Play 4C
-932921546133449589,vivo,Y33
6213246702599011191,Cool,Flagship version
6221615192187743553,Huawei,Honor 6 Plus
-2017138441577836771,Huawei,Ascend P8
-4833379251181200577,Meizu,MX5
-2781544328456780865,vivo,Y27
-8275554294983267625,Xiaomi,Mi 2S
-4098252593943387569,Meizu,Charm Blue 2
1348316986288517029,Haier,HT-I860
-1168969471875715272,OPPO,R3
-2862822241356910925,Leeco,Super mobile phone 1
5744776019569825913,Xiaomi,Note top version
-4892370320156460470,vivo,X5sl
-8510808941853229594,Coolpad,8056
-2625182744218519041,Leeco,Super mobile phone 1 Pro
7949164673631641875,Coolpad,F2
-3829688950654535502,Samsung,Galaxy j5
-1963846104379440566,hammer,Nut mobile phone
8936918723174155879,Huawei,Ascend P8
-6934442683573811805,OPPO,Find 7
7161746773249853666,OPPO,R7S
7816447071566673220,OPPO,R7S
-777788491668680046,Samsung,Galaxy A5
7290126121975207607,Leeco,Super mobile phone 1S
6496968396895736915,Xiaomi,Xiaomi 4C
6211304737708473120,Samsung,Galaxy Note 2
-8529149429243083482,Samsung,Galaxy S6 Edge+
7914377325054585046,Samsung,Galaxy Note 2
7077117009168720781,Huawei,Honor 6
-4741058902664499842,Samsung,Galaxy Note 4
3515871557326659010,Xiaomi,Redmi Note
-1764265528613469893,HTC,EVO 3D X515M
1078526401680910364,Huawei,Honor Play 4C
-5362834190551349309,Xiaomi,S7
-5511375059855617140,vivo,X3L
5712727019425693578,vivo,X5Pro
-1896279623182519856,Xiaomi,Mi 4
7832544583796363090,Xiaomi,Redmi Note enhanced version
-6890468037818637022,OPPO,Find 5
-7026216694865648047,Huawei,Glory 7
744446862936909238,China Mobile,A1
-1186717375231530845,Linguistic,Red Pepper X1
7089351196763747541,Samsung,Galaxy A3
4188269494380446446,Huawei,Enjoy 5
-6388113119250246771,Meizu,Charm Blue 2
-1074073532834677895,Meizu,Charm Blue 2
-601310504164229955,Samsung,Galaxy S4
3526234518931125324,Meizu,MX5
-6510843845813660268,Coolpad,Chunlei HD
-448640012476664702,OPPO,R7S
7169309669109413698,Meizu,MX5
36809390168341263,Xiaomi,Mi 3
2041939350419521873,OPPO,R831S
-6596650220524343185,Huawei,Honor Play 4X
9075163376881089865,Meizu,Charm blue
7243267928675423109,Meizu,MX5
8413111501124118028,Meizu,MX2
-5816137246529494489,Samsung,Galaxy S2 HD LTE E120s
6333552021086833084,OPPO,R7S
-1047938050922065058,Xiaomi,Redmi Note2
6595071769891245122,Meizu,MX3
885625860655559810,Samsung,Galaxy S4
-496589561602554886,Huawei,Honor 6
2989044052038527004,Meizu,Charm Blue Metal
-4724466252159725430,Samsung,Galaxy Note 3
5421896871435913951,Duowei,L5Pro
6864479430370194275,Huawei,Honor Play 4C
-3508086428347327450,OPPO,R7
-775570164044934129,Huawei,Honor 6
-3581638433747322064,Coolpad,IVVI small i
-7888283235288884444,vivo,X5Pro
-5191502902158862914,Huawei,G520-5000
-5062468050206549212,Xiaomi,Mi 3
-2357456487726345217,Huawei,Honor Play 4C Sports Edition
718920408663594432,China Mobile,A1
2356249720327613608,Huawei,Mai Mang 3
-5066806505531305585,Samsung,Galaxy S3
5587299174818302747,vivo,Y11
-1314107400664253340,Samsung,Le Lemon K3 Note
4216490986978714902,Huawei,Honor Play 4
-6375842776655091182,Samsung,Galaxy Note 2
6605092712387230490,Samsung,Galaxy S6 Edge+
-1600078333581141373,OPPO,A31
-5906213836724865027,Meizu,Charm Blue Note 2
2150232767821225076,OPPO,A31
1737015155828239674,Xiaomi,Redmi Note
5791307901278058100,Xiaomi,Redmi Note2
-3915877968291400859,Samsung,Galaxy mega 5.8
3782408431401839132,Huawei,Ascend G700
-1995947520837305456,Xiaomi,Xiaomi 4C
-8481940955585675877,Lenovo,Xiaoxian 2
8615844849981600425,OPPO,R7S
3983941396233045794,Meizu,Charm Blue Note
1473780295278851090,LG,Nexus 4
-7848419572181864123,Meizu,MX3
-4770665524963152598,Samsung,Galaxy Note 2
201386766080401244,OPPO,R7S
-978772258710283746,Quality rice,3
-818204222150792438,OPPO,R827T
4078142765433407133,Xiaomi,Mi 3
-3379836880402292183,Huawei,Ascend P8
6243006180739607848,Cool,Youth version
-2020898117711399218,Huawei,G520-0000
943440779038509028,Samsung,Golden Fighter A8
3213871371985664389,Samsung,Galaxy Grand 2
1752868908870390633,OPPO,R819T
-7416985841941749822,Meizu,MX2
8815855671405494146,Huawei,Ascend P6
190686394309053200,Xiaomi,Redmi Note2
7056817173749843291,Meizu,Charm Blue Note
-9049555258916619903,Xiaomi,Mi 4
-5053976733101983425,Huawei,Honor 6
-3144146727981396085,Cool,Youth version
-9041093408935444716,Xiaomi,Elife E3T
-2778250614059905203,OPPO,A11
-431133538929858168,OPPO,R7 Plus
-5610421027714836089,Huawei,Honor 4A
-7768356254616628678,vivo,X5Pro
-2212476547364571124,Huawei,Honor 3C
6943174280924065237,Meizu,MX5
3176194728720347255,Meizu,MX2
-1801490450239301780,Huawei,Honor 3X Play Edition
-56881983628431732,Samsung,Galaxy Note 3
6172572317374995170,Huawei,Honor Play 4X
6918547066643722601,Xiaomi,Xiaomi Note
993169738452493488,Xiaomi,Redmi Note
6636673746754895400,Samsung,Galaxy Note 3
2928069802408497339,Samsung,Big instrument 2
-1417434283135886815,Xiaomi,Redmi Note2
9198845453596341745,Xiaomi,Mi 4
1253227661889871039,Lenovo,U960e
-1382407583251058882,Samsung,Lenovo Golden Fighter S8
-3907069733141709317,Coolpad,5950
3923347229795037130,Xiaomi,Redmi Note
8439646018853025153,Lenovo,Q519T
3726032794587414882,Xiaomi,Mi 4
4578671354073885291,Samsung,Galaxy Tab P6800
7225196039394391843,vivo,X5M
-4155616304078959339,Samsung,A398T
-4568222392296564148,Xiaomi,Redmi Note
8149617133055778102,Coolpad,Flag
8197781397479214891,OPPO,R7S
-2017595012464941176,Meizu,MX5
-5716820110976019406,Coolpad,Great God F1
5348248010994239806,Nubia,Z5S
-2181794849874381298,Meizu,MX5
4194904613428536610,Samsung,Galaxy S6
4492577461646330743,Xiaomi,Mi 4
-5094069074644739629,Huawei,Y511-T00
-7767450056743072373,Xiaomi,Mi One C1
-4325457721995505927,Samsung,Galaxy S6 Edge+
-3062847820076326565,Meizu,Mx4
-2584491445166599151,Leeco,Super mobile phone 1S
-7143214399940601941,Coolpad,8085Q
7148886986964963710,Xiaomi,Mi 3
-2351344540810816117,Meizu,Charm Blue Note
-1573946715098841318,Samsung,Galaxy Note 3
1805011600777023924,Xiaomi,Xiaomi 4C
2168627452299660371,Samsung,A3900
3341777868534040711,Samsung,Galaxy A7
144874224208454955,Xiaomi,Redmi 2A
2441420818562492669,Xiaomi,Mi 2S
8852753096977949297,Samsung,Galaxy Note 4
-5378794851052793673,Lenovo,V5 MAX
-3831171178227070749,Xiaomi,Redmi Note2
-1902425930835916625,vivo,X5Pro
8527454030793291298,Meizu,Mx4
-7225101256015732274,Beautiful map,M4
280661188953934848,Duowei,L1 mini
4262770080843214901,Xiaomi,V188S
6422065018405506514,OPPO,R2017
-3953475011316043899,Zuk,Z1
-8191888721324378785,vivo,Xplay
-7375094721583849404,Coolpad,Great God X7
2954415825587477674,Samsung,Galaxy mega 6.3
5998620211529607820,Xiaomi,Mi 4
-5665023683850359948,Lenovo,Grand x Quad
7171236134531981245,Xiaomi,Redmi Note
1096002987235898808,Samsung,A320T
-7065320926217839078,Coolpad,Great God F2
999151872644097178,Samsung,Galaxy Win
786981995421925293,hammer,Nut mobile phone
-541585869729658509,Coolpad,F2
-5926434628041064644,Huawei,Honor 6 Plus
-247101547489737940,Samsung,Galaxy S4
1176663347292424756,Samsung,Galaxy S3
-1479680772549840351,LG,G2
7631983432056175750,OPPO,R7
-3782629191381881732,Meizu,MX3
6704729747003521657,OPPO,A11
8084414836678066738,Huawei,Honor 6
8303319773110307422,Samsung,Galaxy Core Advance
2449456087272892213,Huawei,Ascend P7
-6041004850766014554,Xiaomi,Redmi Note2
4517258840667552246,Huawei,Honor 3X Play Edition
-7510460483069629861,vivo,Y28L
-228858659732957627,OPPO,R3
-2029040672686128445,Leeco,Super mobile phone 1 Pro
8325066989797661200,Meizu,MX5
7200498978292107545,One plus,One
5382912136614411662,Huawei,Enjoy 5
6987067703445953663,Xiaomi,Xiaomi Note
-6619271802443323219,vivo,Y27
863582805794095352,Xiaomi,Redmi Note
5134053496576199176,Coolpad,8720L
-7888236399131702184,Samsung,Galaxy A5
6361183301650954963,Nubia,Z9 mini
3093542724625382188,Samsung,Galaxy Note 4
839313906025955169,HTC,Desire 820
3294501093381328569,Coolpad,Great God F1Plus
-1989516754925644462,Xiaomi,Mi 3
3824728257865789049,Xiaomi,Xiaomi 4C
-5217740995807719756,OPPO,R1
-3802427723697427236,Samsung,Galaxy S3
1910547674512576292,Xiaomi,Mi 4
2001895845457609561,Xiaomi,Redmi 2
-3652889105001170696,OPPO,R819T
5955687117376620511,Xiaomi,Redmi 2
5061560465438648520,Samsung,Galaxy Note 3
8873841635270921154,vivo,Y22il
4940719731988088174,Huawei,Mai Mang 4
-6632023355219065757,Huawei,Honor 3X Play Edition
4752002316209122585,Leeco,Super mobile phone 1 Pro
-7244418047535236713,Xiaomi,Redmi Note enhanced version
2556725056831236859,Listen to,Little apple
-713194803110441294,Huawei,Honor 6 Plus
-4229204516857154485,Samsung,Galaxy Note 3 Lite
-402888407204442625,Huawei,Ascend P6
-1697552340834216857,Huawei,Honor Play 4X
-6774657237483233599,Samsung,SHV-E210L
7429401285879122823,Leeco,Super mobile phone 1S
-7209883206200284698,OPPO,R827T
-5391105048349753147,vivo,Xplay
9079833045435977094,Xiaomi,Mi 2S
-5156286828196324825,TCL,Play
-8759458095274426585,Xiaomi,Redmi Note2
-1861491642185753305,Huawei,Honor 6 Plus
4758040335221313670,Meizu,Charm Blue Note 2
7709422018359167503,OPPO,1107
3952233246024918467,Leeco,Super mobile phone 1S
-4853192977861512441,Huawei,Honor 6 Plus
3019846990538271040,Leeco,Super mobile phone 1S
3405374288639186785,Huawei,Honor 3C
1456405535638155153,Huawei,Glory 7
-1057555548944468617,Leeco,Super mobile phone 1S
7200538268001704928,Samsung,Galaxy Grand Prime
-5149319641137082546,Leeco,Super mobile phone 1 Pro
5731438570447571393,OPPO,R1C
8156315557191538501,Cool,Youth version
-6380328381524615386,Samsung,Galaxy A5
799012334669472052,Huawei,Honor Play 4C
4503140956878596452,OPPO,R1C
4861881467690847114,vivo,Y27
-5126998540960388927,Xiaomi,Redmi 2A
-6656693460877793890,Huawei,Honor Play 4C
3291994404018033467,OPPO,A11
-261407206838346002,Xiaomi,Redmi Note enhanced version
8670438865866124796,Samsung,Galaxy Grand 2
-2860787238231950502,Samsung,Galaxy Note
-7199173159952384948,Xiaomi,Redmi 2A
-3712957678623874481,Xiaomi,F103
-604128781742459772,vivo,Y928
-4330778363136800569,Samsung,Galaxy Note 3
8187077785878826630,HTC,One
6343060625773773312,Huawei,Honor 7i
-3742143025856662038,Xiaomi,Redmi 2
-3106161839653383834,Xiaomi,Redmi Note
-6599259914322138891,Samsung,Galaxy Ace 3
-511094826260470637,Meizu,MX3
-2337327764640907685,Huawei,Ascend P7
-1059443359906468301,Huawei,Honor 6
6068041951921809123,Leeco,Super mobile phone 1S
1431970541545445161,Samsung,Galaxy S5
-1302316215156218582,Meizu,Charm Blue Note 2
-87037167798670725,Xiaomi,Redmi Note2
-8910726015821561147,Meizu,MX5
-5080339439084765422,Samsung,Galaxy S4
4219144910320227488,OPPO,R821T
3361268064623521367,Samsung,Galaxy Note 2
4156237729875189705,Xiaomi,Redmi 2A
1430294198738749393,Meizu,MX5
-7774831464505707834,Coolpad,Great God Note3
-6407723347152646823,Huawei,Honor 4A
-6166894653553518110,Huawei,Honor Play 4X
-2621687159092364062,Xiaomi,Redmi 2
2301856544162047340,Leeco,Super mobile phone 1
-5258638327123068823,Samsung,Galaxy Win
5764514051089791065,vivo,Y11
-6540882717658606312,Huawei,Mai Mang 4
1673157818547060474,Xiaomi,Mi 2A
-3728371413807390060,OPPO,R7S
8776037137544078263,OPPO,R831S
-2885977155535060505,vivo,Y13
-1630948530275800614,Huawei,Ascend P8
2618384363257327271,Motorola,Moto x
3844306992852629013,Samsung,Galaxy A7
-1561191478758443427,vivo,Y13L
-6376761196527228821,Huawei,Y321c
-4197976570205368771,Xiaomi,Redmi Note
6045891585680393354,Meizu,MX2
5348833634646558279,Samsung,Le Lemon K3 Note
-7488341154519589053,vivo,Xperia Z2
7359484302062990415,Coolpad,5951
-829111011486575074,Xiaomi,Mi 4
4287267219661306358,Samsung,I9118
2256741126899205729,Meizu,Mx4
6454067711017256409,OPPO,R7S
-1344978532383476535,Coolpad,8750
-6054216222951404737,vivo,Y27
8158895564554122413,Xiaomi,Redmi Note enhanced version
7923052108224016996,Xiaomi,S5.1
1488749801631935378,Huawei,Honor Play 4C
-4387656052472721653,Meizu,MX5
-7318025637245276046,Xiaomi,Mi 2
-4240124544689445579,Xiaomi,Redmi 2A
-5955978533556862031,Huawei,Honor 3C
-6643066431932971275,Huawei,Honor Play 5X
8331312562163320053,Samsung,K860i
2724251547710123806,Huawei,Ascend P8
1916640935310360292,Coolpad,Great God F1
-3897832549268550764,Huawei,G730-C00
-7755300786923885981,OPPO,N1T
1134183847275238296,Samsung,Lenovo Golden Fighter S8
-7660578722380213922,Huawei,P8 Lite
-3550531983428550153,Xiaomi,Mi 2S
4601536635216115149,Samsung,A708T
2234527901114558913,Meizu,Charm Blue 2
4870206386291361221,Meizu,MX3
-8755488488682390946,Xiaomi,Mi 2S
2485713427822256455,Huawei,Honor Play 4C
-1912200058737250132,Xiaomi,Red rice
-864197741452560842,Xiaomi,Redmi 2
2184000407660213596,Xiaomi,Redmi Note
5771116743313425300,hammer,Nut mobile phone
-959596655139903761,Xiaomi,Redmi 2A
851113116339138802,Meizu,MX5
1519724123335875788,Samsung,A670T
8176651603203164721,Samsung,S658T
-7293335867687004212,Samsung,Galaxy on7
-511204304994698389,Xiaomi,Mi 3
8556525675329328487,Huawei,Ascend P7
-4042283520937698022,HTC,Desire 820 mini
8675530125764263009,Xiaomi,Redmi Note
703681836328096694,Cool,Flagship version
1024132438592413052,vivo,X710L
9052321954121978497,Huawei,G610T
7019275816605741798,Samsung,Galaxy S5
-5823530658102760933,Samsung,Galaxy Ace
-49650275580784797,Samsung,Galaxy Note 2
5943095754495858882,Huawei,Honor 6 Plus
7517816369380770067,Huawei,G610S
-5994202466268630986,vivo,Y17T
7878887070379025423,Samsung,Galaxy Note 5
290118108141505540,Coolpad,T1
-3120183104364655908,Huawei,Honor 6 Plus
-7007186636838672360,Meizu,Charm Blue Note
-9091129747969450922,Xiaomi,Mi 3
8289901976559054572,Samsung,Galaxy S6 Edge+
-3991212351835867992,Samsung,Galaxy S5
-3951160561874446178,OPPO,A33
9150645052687750064,HTC,603E
3391435444776706546,Xiaomi,Redmi Note
-9223321966609553846,Xiaomi,Redmi Note
-3393618732871687333,Xiaomi,Redmi Note2
-1098062304151387471,Huawei,Ascend P7
8852511975545116264,Xiaomi,Mi 4
665389309737432046,Xiaomi,Mi 2S
-818342022483894835,OPPO,R7S
8153036264555168584,Samsung,Galaxy S4
7157523099861864429,Xiaomi,Mi 2S
-4360250234520230138,Supreme,LT416
7188404851977652646,Samsung,Galaxy Note 3
4597089320461734118,Samsung,Galaxy S3
835919393641323370,Huawei,Ascend G7
-7958825890261200013,Xiaomi,Redmi 2A
-8169277950633674104,Leeco,Super mobile phone 1S
3468594372405318011,vivo,Xplay
-480872472511170637,Huawei,G610T
4755019296208656456,HTC,G11
4205011678377439041,Meizu,Charm Blue Note 2
3375701345686272367,vivo,Y29L
-5318890017941985177,Huawei,Honor 3C
-5817161942783844997,vivo,Xplay
-2378897094610737619,Huawei,Honor 6
8245088189438905764,Xiaomi,Xiaomi Note
-1805452415296473122,vivo,Y13
-6641253602884568359,vivo,Y33
-2944753836390211521,Samsung,Galaxy S5
-7713556526234279131,Samsung,S7568
-651264518537805854,Xiaomi,Red rice
3732707816336742833,HTC,T528W
-7529964909279045005,OPPO,6607
4955499555509897460,Samsung,Galaxy S5
-378507069554114307,Xiaomi,Mi 3
7286460156768269592,Huawei,Enjoy 5
8219245616842632855,Meizu,MX3
-5753626006657581385,Xiaomi,Mi 3
-2576508958718521360,Samsung,Galaxy Note 2
8208832016328571206,OPPO,R7S
2479249544430213420,TCL,Moma 3n
-4182139842502871780,Samsung,Galaxy Note 2
5132594033699421887,vivo,X5Pro
2565862453788779508,Coolpad,8730L
3246718022900240576,Meizu,Charm Blue Note 2
-3570091500592479604,Xiaomi,Redmi 2A
5689198621765779584,Leeco,Super mobile phone 1S
-7503325297704352841,Samsung,A788T
144627252164619584,Meizu,MX5
2190685396555497491,Xiaomi,Redmi Note
-6439857370295818077,Huawei,Honor Play 4
7270698957602154490,Xiaomi,Redmi Note enhanced version
-5200077857162449561,Xiaomi,Redmi 1s
-7537045089757304817,Samsung,Galaxy S5
-1062432543699161664,vivo,Xplay3s
-556809997278036070,Meizu,Charm Blue 2
8296344463762510096,Richness,M2
8563360616343076823,Meizu,MX3
-8513194431261703196,Xiaomi,Note top version
-5280204755765774130,vivo,Y11iw
-7456534635170830716,Huawei,Ascend P8
1515817720778966609,Huawei,Honor 4A
-2384948873279644701,Huawei,Honor Play 5
-1927378085319700498,Xiaomi,Mi 4
5711778452738726285,OPPO,R2017
3575819828406456864,Meizu,MX5
2638980856424082754,Samsung,Galaxy S2
-7542274788399085990,OPPO,A33
7184731791333543110,Xiaomi,Redmi Note
-7639780140282146542,Xiaomi,Redmi 2A
8002043712746727789,Huawei,Honor 3X Play Edition
-4128286501247357570,Meizu,Charm Blue Metal
-8441460610741308280,Samsung,Galaxy S6 Edge
-109424375762743700,Meizu,Charm Blue 2
-4136285090267340162,Quality rice,R1
-7221763223588494819,Samsung,Galaxy S3
3917705157424444414,Samsung,Lenovo Golden Fighter S8
-2038158663201042998,Samsung,W2015
-5644392933889883492,Xiaomi,Redmi 2A
7688991432709615911,Xiaomi,Redmi Note3
-8516025638959011126,Meizu,MX5
-8944236945163518167,Xiaomi,Mi 4
-4656868034325386120,Xiaomi,Xiaomi Note
5837080820762230120,Samsung,Galaxy A7
-7585002566383824466,Samsung,Galaxy S6 Edge
4262951881070761824,Huawei,B199
6661189745944215736,Xiaomi,Redmi 1s
2249834860724888520,Meizu,Mx4
-8345470143516182650,Coolpad,Fengshang Pro
-485246112245803350,Xiaomi,F103
-6274365802092575111,vivo,X710L
-6446443942392046526,vivo,X5Pro
-5070150558832858851,Samsung,Galaxy S5
-5094515137142438342,vivo,Y23L
-1308707671247020458,Xiaomi,Redmi 1s
7456509458071831017,Huawei,Honor Play 4C
3387561796453300244,Meizu,MX5
-4159587332795350463,OPPO,R7S
-6548465737134534100,Zuk,Z1
2293692084709896703,Huawei,Honor Play 4X
-7057600767169878014,Samsung,Galaxy Note 3
531696943818085056,OPPO,R819T
-6732496077896138525,Meizu,Charm Blue Note
4628524313086094398,Huawei,Ascend P8
-2616873072332387995,OPPO,R830
-8428322943942057845,Meizu,Charm Blue Note 2
1503305597375800898,Xiaomi,Mi pad
7176679265479379342,Xiaomi,Elife S5.5
8822697186092230910,Xiaomi,Redmi 2A
6320982477091277729,Samsung,Galaxy S6 Edge
3331779813226393039,Huawei,Honor 3C
-5285517943978605077,Samsung,Galaxy A7
7955889282158437979,Huawei,Ascend P7
